horizon,beta,ci_lo90,ci_hi90,ci_lo68,ci_hi68,outcome,industry,industry_label,occ_id,occupation,source_file,cell_id
32,-0.0267657109003322,-0.0430833854833739,-0.0097133694608026,-0.037477207352885,-0.0158820880951009,employment,Energy_intensive,Energy intensive,3,High tech,result/occ_ind_4/employment/Energy_intensive/irf_occ3_High_tech.csv,Energy_intensive__occ3_High_tech
33,-0.0152300455540517,-0.0323799954425746,0.0035762452087752,-0.0262691575939065,-0.0042287043970471,employment,Energy_intensive,Energy intensive,3,High tech,result/occ_ind_4/employment/Energy_intensive/irf_occ3_High_tech.csv,Energy_intensive__occ3_High_tech
34,-0.0021451998671559,-0.0184648416144763,0.0156660558843201,-0.0121814722747918,0.009034514316195,employment,Energy_intensive,Energy intensive,3,High tech,result/occ_ind_4/employment/Energy_intensive/irf_occ3_High_tech.csv,Energy_intensive__occ3_High_tech
35,0.0173265945329453,-0.0012459466466258,0.0422551377033226,0.005456274235921,0.0323077644257334,employment,Energy_intensive,Energy intensive,3,High tech,result/occ_ind_4/employment/Energy_intensive/irf_occ3_High_tech.csv,Energy_intensive__occ3_High_tech
36,-0.0023290326478874,-0.0186405837642095,0.0260312130978102,-0.0131892206336899,0.0139912165844237,employment,Energy_intensive,Energy intensive,3,High tech,result/occ_ind_4/employment/Energy_intensive/irf_occ3_High_tech.csv,Energy_intensive__occ3_High_tech
0,-0.0053340458303273,-0.0171549992376796,0.0059463724138148,-0.0118950800279389,0.0016937947135943,employment,Energy_intensive,Energy intensive,4,Sales,result/occ_ind_4/employment/Energy_intensive/irf_occ4_Sales.csv,Energy_intensive__occ4_Sales
1,4.812342408608609e-05,-0.0159040799975567,0.0145016205513851,-0.0095037864777301,0.0090351152384494,employment,Energy_intensive,Energy intensive,4,Sales,result/occ_ind_4/employment/Energy_intensive/irf_occ4_Sales.csv,Energy_intensive__occ4_Sales
2,0.008371575938498,-0.0105571671086123,0.024366287569616,-0.0011679547197954,0.0175682528243548,employment,Energy_intensive,Energy intensive,4,Sales,result/occ_ind_4/employment/Energy_intensive/irf_occ4_Sales.csv,Energy_intensive__occ4_Sales
3,-0.0031851773776436,-0.0195731959667156,0.0151056121038753,-0.0125747737685641,0.0073243627006276,employment,Energy_intensive,Energy intensive,4,Sales,result/occ_ind_4/employment/Energy_intensive/irf_occ4_Sales.csv,Energy_intensive__occ4_Sales
4,-0.0210169837485863,-0.0370777360599602,-0.0048428276879602,-0.0302044121101391,-0.0115500456522558,employment,Energy_intensive,Energy intensive,4,Sales,result/occ_ind_4/employment/Energy_intensive/irf_occ4_Sales.csv,Energy_intensive__occ4_Sales
5,-0.0361513755025253,-0.0485321262525524,-0.0215243110061175,-0.0436884805635331,-0.0275369663976715,employment,Energy_intensive,Energy intensive,4,Sales,result/occ_ind_4/employment/Energy_intensive/irf_occ4_Sales.csv,Energy_intensive__occ4_Sales
6,-0.0159057791244141,-0.0298843685636165,-0.0022544675148211,-0.0247448747151427,-0.0075704313734549,employment,Energy_intensive,Energy intensive,4,Sales,result/occ_ind_4/employment/Energy_intensive/irf_occ4_Sales.csv,Energy_intensive__occ4_Sales
7,-0.0091542051308684,-0.0233153904068058,0.0041710895294606,-0.0178661996102015,-0.0009870685160891,employment,Energy_intensive,Energy intensive,4,Sales,result/occ_ind_4/employment/Energy_intensive/irf_occ4_Sales.csv,Energy_intensive__occ4_Sales
8,0.0109613453406906,-0.004108957674198,0.0243837829079714,0.0023750003450636,0.0200101690241077,employment,Energy_intensive,Energy intensive,4,Sales,result/occ_ind_4/employment/Energy_intensive/irf_occ4_Sales.csv,Energy_intensive__occ4_Sales
9,0.0136163771139857,-0.0001536247949494,0.0281512367574787,0.0048170055544281,0.0218006591169152,employment,Energy_intensive,Energy intensive,4,Sales,result/occ_ind_4/employment/Energy_intensive/irf_occ4_Sales.csv,Energy_intensive__occ4_Sales
10,0.0069254388872502,-0.0108055128636018,0.0210025838468423,-0.0033209007334928,0.0153475351144909,employment,Energy_intensive,Energy intensive,4,Sales,result/occ_ind_4/employment/Energy_intensive/irf_occ4_Sales.csv,Energy_intensive__occ4_Sales
11,-0.0061377228011356,-0.0205674139135358,0.0088432351287189,-0.0142238932399883,0.0029019085858362,employment,Energy_intensive,Energy intensive,4,Sales,result/occ_ind_4/employment/Energy_intensive/irf_occ4_Sales.csv,Energy_intensive__occ4_Sales
12,-0.0021312734826447,-0.021416451196863,0.0154621634876688,-0.0138709570024846,0.0083204425850063,employment,Energy_intensive,Energy intensive,4,Sales,result/occ_ind_4/employment/Energy_intensive/irf_occ4_Sales.csv,Energy_intensive__occ4_Sales
13,-0.0005119183747178,-0.0199931718593497,0.0154826285661344,-0.011911613953804,0.0097433745052219,employment,Energy_intensive,Energy intensive,4,Sales,result/occ_ind_4/employment/Energy_intensive/irf_occ4_Sales.csv,Energy_intensive__occ4_Sales
14,-0.0018596915072594,-0.0228330686606916,0.0161556560100505,-0.0157272794878685,0.0086858558988438,employment,Energy_intensive,Energy intensive,4,Sales,result/occ_ind_4/employment/Energy_intensive/irf_occ4_Sales.csv,Energy_intensive__occ4_Sales
15,-0.0014997886287825,-0.0244433493858894,0.0147000888960984,-0.0149368757727758,0.0083215944873787,employment,Energy_intensive,Energy intensive,4,Sales,result/occ_ind_4/employment/Energy_intensive/irf_occ4_Sales.csv,Energy_intensive__occ4_Sales
16,0.0006365457848309,-0.0178088235693719,0.0162011455643574,-0.0105183511111265,0.009145364783632,employment,Energy_intensive,Energy intensive,4,Sales,result/occ_ind_4/employment/Energy_intensive/irf_occ4_Sales.csv,Energy_intensive__occ4_Sales
17,0.0124540597019131,-0.0037327266854617,0.0280301695265451,0.003384593789986,0.02119221038604,employment,Energy_intensive,Energy intensive,4,Sales,result/occ_ind_4/employment/Energy_intensive/irf_occ4_Sales.csv,Energy_intensive__occ4_Sales
18,0.0191606363194468,0.0003570810730278,0.0367224010866405,0.0078560715587941,0.0299787372436251,employment,Energy_intensive,Energy intensive,4,Sales,result/occ_ind_4/employment/Energy_intensive/irf_occ4_Sales.csv,Energy_intensive__occ4_Sales
19,0.0024455242604475,-0.01634653784248,0.020820500719388,-0.0095427097018507,0.0134847208136028,employment,Energy_intensive,Energy intensive,4,Sales,result/occ_ind_4/employment/Energy_intensive/irf_occ4_Sales.csv,Energy_intensive__occ4_Sales
20,-0.0044930255779544,-0.0278361529830073,0.0170083728945734,-0.0187187295828925,0.0078377016574421,employment,Energy_intensive,Energy intensive,4,Sales,result/occ_ind_4/employment/Energy_intensive/irf_occ4_Sales.csv,Energy_intensive__occ4_Sales
21,-0.0140104431887929,-0.0355008778497696,0.0051420128804532,-0.0275232857945943,-0.0024242922537254,employment,Energy_intensive,Energy intensive,4,Sales,result/occ_ind_4/employment/Energy_intensive/irf_occ4_Sales.csv,Energy_intensive__occ4_Sales
22,0.0007392266775737,-0.0159506877861664,0.0180820816510112,-0.0103072153564592,0.0103727861433512,employment,Energy_intensive,Energy intensive,4,Sales,result/occ_ind_4/employment/Energy_intensive/irf_occ4_Sales.csv,Energy_intensive__occ4_Sales
23,0.0064631708938169,-0.0140119955454833,0.0243847220840445,-0.0065419380204719,0.0171772591604495,employment,Energy_intensive,Energy intensive,4,Sales,result/occ_ind_4/employment/Energy_intensive/irf_occ4_Sales.csv,Energy_intensive__occ4_Sales
24,0.0083175983232089,-0.0136526583310539,0.0288009664788461,-0.0052410731960961,0.0208813498853316,employment,Energy_intensive,Energy intensive,4,Sales,result/occ_ind_4/employment/Energy_intensive/irf_occ4_Sales.csv,Energy_intensive__occ4_Sales
25,-0.0073093425303517,-0.0296718861244972,0.0118281670906197,-0.0220042211259926,0.0048762211744574,employment,Energy_intensive,Energy intensive,4,Sales,result/occ_ind_4/employment/Energy_intensive/irf_occ4_Sales.csv,Energy_intensive__occ4_Sales
26,-0.0076145384683335,-0.0294254057973181,0.0112301257072034,-0.0205403802445602,0.0057066669659224,employment,Energy_intensive,Energy intensive,4,Sales,result/occ_ind_4/employment/Energy_intensive/irf_occ4_Sales.csv,Energy_intensive__occ4_Sales
27,-0.0164537355425014,-0.0387692870835827,0.0045551173583817,-0.0303524187092976,-0.0036626323862948,employment,Energy_intensive,Energy intensive,4,Sales,result/occ_ind_4/employment/Energy_intensive/irf_occ4_Sales.csv,Energy_intensive__occ4_Sales
28,-0.0182743482343588,-0.0418473276477495,0.0026224364022133,-0.0331628954105832,-0.0053300553038455,employment,Energy_intensive,Energy intensive,4,Sales,result/occ_ind_4/employment/Energy_intensive/irf_occ4_Sales.csv,Energy_intensive__occ4_Sales
29,-0.0042938452353897,-0.0349687074395663,0.0205689424787204,-0.0218484403981516,0.0104201926706311,employment,Energy_intensive,Energy intensive,4,Sales,result/occ_ind_4/employment/Energy_intensive/irf_occ4_Sales.csv,Energy_intensive__occ4_Sales
30,0.0022220826863693,-0.0212508523485952,0.0247870818107229,-0.0121931783149563,0.0153403943779283,employment,Energy_intensive,Energy intensive,4,Sales,result/occ_ind_4/employment/Energy_intensive/irf_occ4_Sales.csv,Energy_intensive__occ4_Sales
31,-0.0015705306778261,-0.0228566188944448,0.0209539849412111,-0.0145342975075373,0.0113339490218162,employment,Energy_intensive,Energy intensive,4,Sales,result/occ_ind_4/employment/Energy_intensive/irf_occ4_Sales.csv,Energy_intensive__occ4_Sales
32,-0.0072131904440059,-0.0286909693418432,0.0172932938722399,-0.0217185038841919,0.0071668017606917,employment,Energy_intensive,Energy intensive,4,Sales,result/occ_ind_4/employment/Energy_intensive/irf_occ4_Sales.csv,Energy_intensive__occ4_Sales
33,0.0031624289460526,-0.0188412683991915,0.0267729072331863,-0.0112491660484951,0.0167583902513864,employment,Energy_intensive,Energy intensive,4,Sales,result/occ_ind_4/employment/Energy_intensive/irf_occ4_Sales.csv,Energy_intensive__occ4_Sales
34,-0.0060038504096422,-0.0335752749468619,0.0176079126834653,-0.021896699606027,0.0092717863647625,employment,Energy_intensive,Energy intensive,4,Sales,result/occ_ind_4/employment/Energy_intensive/irf_occ4_Sales.csv,Energy_intensive__occ4_Sales
35,0.0058040651729642,-0.0213347413379972,0.028445371328046,-0.0117641891547772,0.0201740898728253,employment,Energy_intensive,Energy intensive,4,Sales,result/occ_ind_4/employment/Energy_intensive/irf_occ4_Sales.csv,Energy_intensive__occ4_Sales
36,-0.0060628690774043,-0.0333986274693719,0.0211784078747253,-0.0221198668949675,0.0096733236083299,employment,Energy_intensive,Energy intensive,4,Sales,result/occ_ind_4/employment/Energy_intensive/irf_occ4_Sales.csv,Energy_intensive__occ4_Sales
0,-0.0001759985995122,-0.0055603352912607,0.0032781279601639,-0.003366041061364,0.0019761725546228,employment,Energy_intensive,Energy intensive,5,Administrative support,result/occ_ind_4/employment/Energy_intensive/irf_occ5_Administrative_support.csv,Energy_intensive__occ5_Administrative_support
1,0.0006032183228943,-0.0053679743210513,0.0046867274812613,-0.0029170130564765,0.0032198718413256,employment,Energy_intensive,Energy intensive,5,Administrative support,result/occ_ind_4/employment/Energy_intensive/irf_occ5_Administrative_support.csv,Energy_intensive__occ5_Administrative_support
2,-0.0016681621368493,-0.0064490517558777,0.0023474194749693,-0.0047718307735042,0.0009528163873065,employment,Energy_intensive,Energy intensive,5,Administrative support,result/occ_ind_4/employment/Energy_intensive/irf_occ5_Administrative_support.csv,Energy_intensive__occ5_Administrative_support
3,-0.0047227614972877,-0.0103458115373927,3.450187667542598e-05,-0.0085742428739429,-0.0017291695407485,employment,Energy_intensive,Energy intensive,5,Administrative support,result/occ_ind_4/employment/Energy_intensive/irf_occ5_Administrative_support.csv,Energy_intensive__occ5_Administrative_support
4,-0.0041896383300447,-0.0103818070100213,0.0017666236581079,-0.0083142548773003,-0.0008041766380031,employment,Energy_intensive,Energy intensive,5,Administrative support,result/occ_ind_4/employment/Energy_intensive/irf_occ5_Administrative_support.csv,Energy_intensive__occ5_Administrative_support
5,-0.0053511397729086,-0.0116583692972584,0.0005273782107753,-0.0092913013057617,-0.0017914735584457,employment,Energy_intensive,Energy intensive,5,Administrative support,result/occ_ind_4/employment/Energy_intensive/irf_occ5_Administrative_support.csv,Energy_intensive__occ5_Administrative_support
6,-0.004212483290816,-0.0114625893938875,0.0022310792399126,-0.0082260125057843,-0.0003811091330083,employment,Energy_intensive,Energy intensive,5,Administrative support,result/occ_ind_4/employment/Energy_intensive/irf_occ5_Administrative_support.csv,Energy_intensive__occ5_Administrative_support
7,-0.0005518091846929,-0.0077354044031233,0.00697178073753,-0.0050197568448098,0.0037047104640088,employment,Energy_intensive,Energy intensive,5,Administrative support,result/occ_ind_4/employment/Energy_intensive/irf_occ5_Administrative_support.csv,Energy_intensive__occ5_Administrative_support
8,-0.0044187308014435,-0.0115707789114112,0.005074779128421,-0.0091468373201155,0.0009266694518307,employment,Energy_intensive,Energy intensive,5,Administrative support,result/occ_ind_4/employment/Energy_intensive/irf_occ5_Administrative_support.csv,Energy_intensive__occ5_Administrative_support
9,-0.0051960045882181,-0.0128405321551145,0.0033559586259769,-0.0099827700427055,-0.0002030822430719,employment,Energy_intensive,Energy intensive,5,Administrative support,result/occ_ind_4/employment/Energy_intensive/irf_occ5_Administrative_support.csv,Energy_intensive__occ5_Administrative_support
10,-0.0035256549268678,-0.0122527439691786,0.004309039061559,-0.0084178516612519,0.0007140714243325,employment,Energy_intensive,Energy intensive,5,Administrative support,result/occ_ind_4/employment/Energy_intensive/irf_occ5_Administrative_support.csv,Energy_intensive__occ5_Administrative_support
11,0.0023447721516039,-0.0045638679137829,0.0090520547622708,-0.0015553615604384,0.0063944547641855,employment,Energy_intensive,Energy intensive,5,Administrative support,result/occ_ind_4/employment/Energy_intensive/irf_occ5_Administrative_support.csv,Energy_intensive__occ5_Administrative_support
12,0.0009782325472858,-0.0061275870348815,0.0071900340521939,-0.0033019647333615,0.0047893458617692,employment,Energy_intensive,Energy intensive,5,Administrative support,result/occ_ind_4/employment/Energy_intensive/irf_occ5_Administrative_support.csv,Energy_intensive__occ5_Administrative_support
13,-0.0003114958563125,-0.0084687653626487,0.0061917708649847,-0.005211140118011,0.0035510544150402,employment,Energy_intensive,Energy intensive,5,Administrative support,result/occ_ind_4/employment/Energy_intensive/irf_occ5_Administrative_support.csv,Energy_intensive__occ5_Administrative_support
14,-0.0015053716945317,-0.0103727862706497,0.0060584547019383,-0.0072216589492379,0.0031320413144058,employment,Energy_intensive,Energy intensive,5,Administrative support,result/occ_ind_4/employment/Energy_intensive/irf_occ5_Administrative_support.csv,Energy_intensive__occ5_Administrative_support
15,-0.00110637914447,-0.0092417468709253,0.0055641567330475,-0.0063029500897195,0.0028268282080339,employment,Energy_intensive,Energy intensive,5,Administrative support,result/occ_ind_4/employment/Energy_intensive/irf_occ5_Administrative_support.csv,Energy_intensive__occ5_Administrative_support
16,-0.0024171350562531,-0.0103929394001561,0.0037918484753811,-0.0070949110050956,0.0014370613871727,employment,Energy_intensive,Energy intensive,5,Administrative support,result/occ_ind_4/employment/Energy_intensive/irf_occ5_Administrative_support.csv,Energy_intensive__occ5_Administrative_support
17,-0.0042851899940103,-0.0130029853523659,0.0024735263127646,-0.0091206803361817,-0.000634342728049,employment,Energy_intensive,Energy intensive,5,Administrative support,result/occ_ind_4/employment/Energy_intensive/irf_occ5_Administrative_support.csv,Energy_intensive__occ5_Administrative_support
18,-0.0061144825205261,-0.0159211884371854,0.0012170526387425,-0.0115133066832606,-0.0019190386199055,employment,Energy_intensive,Energy intensive,5,Administrative support,result/occ_ind_4/employment/Energy_intensive/irf_occ5_Administrative_support.csv,Energy_intensive__occ5_Administrative_support
